Date,Open,High,Low,Close,Volume
04-06-2015,235.54,237.25,229.57,230.45,2977263
05-06-2015,231.58,237.11,226.95,235.91,3529832
06-06-2015,238.48,239.9,231.8,232.82,3299161
07-06-2015,232.79,235.95,232.14,233.87,2339664
08-06-2015,233.81,239.8,233.81,238.32,2919198
09-06-2015,238.51,239.53,233.47,235.18,4340746
10-06-2015,234.01,237.39,233.29,235.93,3471311
11-06-2015,236.31,236.89,233,233.81,5675025
12-06-2015,236.01,237.44,233.86,235.36,1908533
13-06-2015,235.59,246.32,231.56,239.39,7093474
14-06-2015,238.91,243.95,238.9,243.02,3760923
15-06-2015,245.89,249.08,244.49,248.02,4595886
16-06-2015,250.13,252.11,247.03,250.83,3630006
17-06-2015,251.12,251.37,248.52,249.24,2054428
18-06-2015,249.51,255.3,249.51,254.34,3022554
19-06-2015,252.61,258.52,252.26,257.98,2709831
20-06-2015,258.07,259.02,249.88,250.56,4733124
21-06-2015,251.34,254.97,250.28,251.24,3501676
22-06-2015,252.38,254.19,250.86,252.54,2715590
23-06-2015,253.6,254.55,251.39,252.73,2397332
24-06-2015,252.85,254.04,249,253.04,2529074
25-06-2015,254.34,256.79,250.62,251.61,3847740
26-06-2015,252.17,255.12,251.54,254.39,3207246
27-06-2015,254.57,257.93,253.29,256.89,2904852
28-06-2015,256.82,260.59,256.48,259.5,3504967
29-06-2015,259.27,259.27,253.2,254.88,3841654
30-06-2015,255.08,255.5,251.53,252.7,4130553
01-07-2015,253.55,258.05,252.65,256.63,3627901
02-07-2015,258.23,260.47,258.23,259.3,3303780
03-07-2015,257.81,261.52,255.75,258.85,7047985
04-07-2015,257.34,259.12,253.84,256.18,2830115
05-07-2015,257.56,258.1,253.92,256.33,1973260
06-07-2015,255.42,258.15,253.15,254.33,2345148
07-07-2015,255.6,256.74,253.25,256.01,1597975
08-07-2015,256.3,259.54,253.13,256.88,2009055
09-07-2015,256.54,261.14,255.38,256.65,3065701
10-07-2015,256.82,258.92,255.82,257.63,2356318
11-07-2015,257.63,261.88,257.08,259.39,2552099
12-07-2015,260.67,264.96,260.67,264.01,3666141
13-07-2015,263.95,264.2,261.37,263.69,4358102
14-07-2015,264.79,264.79,256.52,256.89,4957497
15-07-2015,257.91,260.53,256.32,257.84,2601436
16-07-2015,257.31,259.42,254.91,257.3,2675586
17-07-2015,258.66,258.66,250.7,251.84,13979586
18-07-2015,251.47,253.57,249.51,251.85,6041279
19-07-2015,252.09,254.08,251.61,252.46,3315060
20-07-2015,251.12,252.41,245.41,246.84,14160507
21-07-2015,246.03,247.29,242.41,243.37,5367060
22-07-2015,242.45,245.77,242.2,244.42,2427753
23-07-2015,244.68,246.4,240.9,241.66,4016624
24-07-2015,241.23,243.62,240.97,242.23,3096453
25-07-2015,242.7,243.55,240.45,241.52,4952411
26-07-2015,240.97,241.91,239.48,239.96,3371220
27-07-2015,241.46,244.19,240.92,243.47,3508088
28-07-2015,243.47,243.86,242.2,243.33,1656840
29-07-2015,240.67,242.89,240.22,241.56,2820699
30-07-2015,241.71,246.22,241.47,245.87,2922714
31-07-2015,244.92,245.31,241.46,242.24,3348353
01-08-2015,241.96,243.32,240.5,241.7,2132072
02-08-2015,242.76,243.47,239.32,240.01,2779023
03-08-2015,239.21,240.84,238.76,240.36,1880974
04-08-2015,240.64,240.69,234.18,235.57,2088058
05-08-2015,235.77,236.38,230.65,231.36,4238988
06-08-2015,232.14,232.97,229.24,230.32,4198098
07-08-2015,229.83,233.78,229.83,232.9,2807737
08-08-2015,235.23,235.96,233.08,235.57,2112135
09-08-2015,235.27,235.86,233.81,234.49,3243601
10-08-2015,235.03,241.93,234.96,241.39,3063379
11-08-2015,241.81,243.07,238.98,239.9,2202091
12-08-2015,239.98,240.97,236.88,237.21,5333469
13-08-2015,237.24,239.26,235.72,236.16,2067034
14-08-2015,236.38,237.04,234.06,236.82,2343852
15-08-2015,237.75,238.46,236.72,237.66,1975712
16-08-2015,237.99,238.49,235.9,236.46,1982466
17-08-2015,237.07,237.98,235.67,236.52,4332627
18-08-2015,237.25,237.25,235.06,236.29,2773975
19-08-2015,237.75,241.82,236.81,240.51,3575840
20-08-2015,241.21,243.79,239.8,241.88,3729737
21-08-2015,240.2,243.55,238.5,242.97,2334856
22-08-2015,242.93,244.04,240.05,241.77,2497008
23-08-2015,242.7,244.31,241.15,243.84,2543921
24-08-2015,242.95,243.6,239.49,241.78,2142329
25-08-2015,241.96,242.37,240.25,241.44,2408096
26-08-2015,240.76,245.82,239.73,245.23,2459237
27-08-2015,246.19,246.2,242.63,244.46,3184865
28-08-2015,243.94,244.16,241.98,242.82,2923284
29-08-2015,242.69,243.19,240.22,242.81,2248693
30-08-2015,238.96,238.96,231.16,235.63,5711173
31-08-2015,232.92,237.35,232.92,236.67,2094599
01-09-2015,236.85,238.13,236.51,237.2,1738370
02-09-2015,238.24,239.96,237.75,239.46,1719857
03-09-2015,240.72,242.08,239.49,240.01,2916329
04-09-2015,240.9,241.91,240.22,241.08,1510979
05-09-2015,241.58,246.07,241.58,244.36,1783750
06-09-2015,244.21,248.37,242.77,245.94,2596678
07-09-2015,245.8,247.78,244.22,244.66,2749648
08-09-2015,244.43,244.93,241.8,242.3,1632225
09-09-2015,245.42,246.4,244.06,245.8,1889606
10-09-2015,246.48,248.89,245.42,248.49,2232685
11-09-2015,248.94,251.79,248.68,249.82,3409386
12-09-2015,249.66,251.14,247.22,248.87,2459183
13-09-2015,249.88,252.85,248.52,250.67,3198562
14-09-2015,254.59,257.25,248.09,249.2,7339086
15-09-2015,249.14,253.34,246.49,252.06,3805750
16-09-2015,252.59,254.66,251.75,253.35,2803645
17-09-2015,253.6,253.84,248.89,249.23,1534044
18-09-2015,249.14,252.06,248.92,251.33,1577114
19-09-2015,251.12,253.53,249.47,253.29,1883884
20-09-2015,253.35,256.27,251.42,253.61,2403872
21-09-2015,253.36,254.09,249.87,250.9,2521448
22-09-2015,251.35,255.21,250.88,254.18,3568375
23-09-2015,253.6,253.82,250.62,251.34,2201164
24-09-2015,252.11,252.68,248.9,250.01,1823694
25-09-2015,249.63,252.61,249.21,250.82,1762408
26-09-2015,251.22,251.22,245.55,246.15,2713804
27-09-2015,247.4,247.65,243.54,245.92,2328716
28-09-2015,247.16,252.36,246.92,251.68,2767914
29-09-2015,252.58,256.07,252.27,254.9,3098753
30-09-2015,254.34,256.2,252.85,255.26,3038046
01-10-2015,255.39,256.21,248.15,248.56,3079463
02-10-2015,248.14,253.31,247.55,251.14,3238899
03-10-2015,251.86,258.28,251.86,256.52,3740861
04-10-2015,256.63,258.75,251.49,253.82,3055603
05-10-2015,253.62,254.78,249.44,250.95,3539970
06-10-2015,251.61,253.51,251.61,252.12,1771449
07-10-2015,252.11,253.1,249.41,251.34,1869308
08-10-2015,250.62,252.53,249.44,250.59,1527904
09-10-2015,250.62,251.37,248.89,250.24,1673328
10-10-2015,250.55,253.09,250.38,252.73,1993153
11-10-2015,252.9,254.83,249.88,250.8,3419775
12-10-2015,252.09,255.28,251.27,254.56,2203465
13-10-2015,254.4,262.45,254.12,261.88,3701495
14-10-2015,263.01,264.62,260.78,264.1,4153522
15-10-2015,263.73,265.98,259.29,262.51,5324960
16-10-2015,260.78,265.67,254.02,254.88,9742454
17-10-2015,255.35,255.71,248.22,250.96,6428814
18-10-2015,252.58,253.84,251.37,252.58,2631091
19-10-2015,253.1,254.35,250.88,252.02,2954995
20-10-2015,253.36,256.56,252.65,255.92,2790196
21-10-2015,256.32,260.01,255.08,258.69,3490441
22-10-2015,255.18,261.52,254.87,259.17,7699800
23-10-2015,259.54,262.26,257.78,258.73,4252754
24-10-2015,259.29,265.04,259.29,263.75,7170885
25-10-2015,264.25,270.89,262.29,266.36,8988926
26-10-2015,265.62,269.45,265.24,268.06,3812324
27-10-2015,268.46,268.64,264.75,266.03,2635854
28-10-2015,265.98,268.68,264.74,265.55,2501476
29-10-2015,268.21,271.38,267.22,269.68,4288544
30-10-2015,269.69,274.76,269.69,273.11,7105725
31-10-2015,273.26,279.74,272.48,274.2,8734943
01-11-2015,276.63,278.84,274.05,275.02,4428693
02-11-2015,274.37,274.4,269.02,270.1,5673488
03-11-2015,271.18,275.08,264.34,265.59,4859746
04-11-2015,264.49,271.07,264.07,268.38,2560105
05-11-2015,269.2,274.39,266.54,270.11,4143109
06-11-2015,270.7,274.47,270.44,271.51,2997544
07-11-2015,273.41,274.03,268.9,269.79,2466397
08-11-2015,270.44,278.92,270.44,275.09,4825630
09-11-2015,275.88,278.13,274.03,274.65,3492838
10-11-2015,275.88,277.87,270.93,271.51,2640973
11-11-2015,269.69,269.71,260.53,261.81,5014667
12-11-2015,263.25,267.96,262.92,266.88,3489473
13-11-2015,267.46,267.66,262.2,262.67,2246237
14-11-2015,264,268.15,263.02,267.74,2531133
15-11-2015,268.57,271.11,267.81,269.28,3902656
16-11-2015,270.92,271.92,268.47,269.33,2314521
17-11-2015,271.67,271.67,262.12,263.55,9968242
18-11-2015,264.99,265.98,262.67,263.33,2403099
19-11-2015,263.75,263.81,261.08,262.72,1750711
20-11-2015,261.53,262.38,260.56,261.04,2502055
21-11-2015,260.31,261,258.4,259.71,2935574
22-11-2015,260.04,262.02,258.5,261.26,1857917
23-11-2015,260.36,261.51,259.39,260.28,2337011
24-11-2015,257.81,258.26,252.85,253.53,1609225
25-11-2015,253.56,256.26,252.75,253.58,1671371
26-11-2015,252.67,254.31,247.65,249.03,2636911
27-11-2015,251.12,251.75,247.42,247.94,2172921
28-11-2015,249.06,249.06,247.23,248.52,3070346
29-11-2015,235.27,249.88,230.32,248.79,4946573
30-11-2015,252.26,254.82,249.39,250.23,2231907
01-12-2015,247.12,251.99,246.44,248.09,3377392
02-12-2015,246.79,247.65,242.59,244.04,3311592
03-12-2015,246.41,246.86,242.87,244.32,3783226
04-12-2015,244.19,247.19,241.31,242.14,2886635
05-12-2015,243.94,245.84,243.19,244.56,4151928
06-12-2015,244.57,246.06,243.49,245.55,3024712
07-12-2015,247.08,249.58,245.99,248.01,4033660
08-12-2015,248.89,250.25,247.54,249.88,2996248
09-12-2015,249.03,249.03,243.24,244.52,4323375
10-12-2015,245.18,246.64,243.78,246.09,2389829
11-12-2015,245.92,247.8,243.71,244.35,1900161
12-12-2015,244.93,248.72,244.69,247.08,2259609
13-12-2015,247.64,247.64,244.35,245.19,6308004
14-12-2015,247.65,251.37,246.41,247.1,2886513
15-12-2015,246.64,248.89,245.62,246.35,2853045
16-12-2015,246.41,247.58,244.31,246.13,911410
17-12-2015,246.66,249.27,246.32,248.94,1537535
18-12-2015,248.64,249.53,246.75,247.44,1127113
19-12-2015,248.9,253.05,248.73,252.62,2000230
20-12-2015,253.1,255.54,252.68,254.82,1883333
21-12-2015,252.73,257.98,252.73,254.39,2062700
22-12-2015,254.59,257.81,254.48,257.51,2369453
23-12-2015,257.51,263.61,257.11,262.39,5517829
24-12-2015,260.63,264.39,259.7,260.77,4418967
25-12-2015,260.53,263.01,260.53,261.81,3415537
26-12-2015,261.27,264.23,261.11,263.14,3430950
27-12-2015,261.2,262.76,260.82,261.99,2671719
28-12-2015,262.54,264.32,261.82,263.32,4655758
29-12-2015,262.02,263.17,260.27,260.86,6604416
30-12-2015,260.53,264.73,260.53,261.84,2346414
31-12-2015,261.11,264,258.71,259.4,3502299
01-01-2016,259.5,264.27,259.29,263.68,3987142
02-01-2016,264.47,264.88,259.32,259.96,2202927
03-01-2016,260.04,264.69,259.91,263.86,2005206
04-01-2016,263.7,268.7,263.28,268.06,3591493
05-01-2016,268.46,269.94,265.57,268.73,1622458
06-01-2016,269.9,271.67,267.74,269.79,1470751
07-01-2016,270.66,270.68,263.58,264.28,2375547
08-01-2016,265.24,267.44,264.68,266.82,1996483
09-01-2016,266.03,268.7,265.76,266.21,1793427
10-01-2016,266.72,268.95,265.24,266.9,1195257
11-01-2016,267.46,271.03,267.46,269.9,2594400
12-01-2016,271.18,271.35,268.46,268.65,2623211
13-01-2016,269.2,270.03,267.42,268.28,999364
14-01-2016,268.59,271.8,268.59,270.04,1653669
15-01-2016,269.93,270.92,265.97,266.54,2746005
16-01-2016,263.75,264.49,257.19,257.87,8968290
17-01-2016,258.2,259.54,254.77,255.71,3627071
18-01-2016,256.36,258.87,255.33,256,3493728
19-01-2016,256.06,256.93,253.57,254.04,2008082
20-01-2016,253.05,255.33,250.82,251.59,3133533
21-01-2016,251.86,254.78,251.86,254.41,2153091
22-01-2016,255.58,255.75,251.65,251.94,5453230
23-01-2016,252.67,254.81,252.36,253.87,4997239
24-01-2016,253.83,259.16,253.79,258.75,3583756
25-01-2016,259.25,260.98,257.63,258.85,3457365
26-01-2016,259.07,260.26,256.37,259.95,2585798
27-01-2016,260.04,260.23,257.13,258.43,2079908
28-01-2016,259.04,260.15,255.11,255.99,3021751
29-01-2016,256.82,258.77,255.59,257.97,2283982
30-01-2016,258.05,258.14,254.39,255.3,2264245
31-01-2016,255.3,257.13,253.1,253.88,3710094
01-02-2016,254.59,256.07,254.29,255.76,2254216
02-02-2016,256.32,256.46,253.98,255.12,2861531
03-02-2016,255.82,256.07,253.1,255.04,1957988
04-02-2016,256.32,260.75,255.06,259.99,4170414
05-02-2016,260.75,261.89,258.86,260.36,3482845
06-02-2016,260.67,264.85,260.67,264.37,4492847
07-02-2016,264.12,267.02,262.13,266.35,3393856
08-02-2016,265.12,267.18,264.12,266.33,2663127
09-02-2016,266.28,270.18,265.74,269.5,3242790
10-02-2016,270.68,300.07,270.44,299.04,29103926
11-02-2016,300.55,302.63,292.07,292.91,14229234
12-02-2016,294.83,311.25,294.79,306.82,19068911
13-02-2016,305.11,309.07,304.24,306.61,8254531
14-02-2016,307.11,308.18,304.61,305.73,5574153
15-02-2016,306.57,310.73,303.88,306.28,4129033
16-02-2016,307.47,318.93,307.47,311.68,19270851
17-02-2016,314.27,324.92,313.34,323.27,15252154
18-02-2016,326.62,328.63,320.99,323.17,9616850
19-02-2016,323.86,323.86,318.51,319.77,9906103
20-02-2016,319.47,321.45,317.37,318.67,7107670
21-02-2016,319.53,320.96,312.34,317.4,5665568
22-02-2016,326.59,326.65,318.3,319.35,6346620
23-02-2016,319.73,325.98,319.57,323.17,5510658
24-02-2016,324.42,324.52,320.36,321.37,3639964
25-02-2016,323.93,326.89,321.47,322.12,5195076
26-02-2016,323.43,323.5,316.59,317.19,2941714
27-02-2016,317.54,317.96,311.87,312.98,5165107
28-02-2016,310.06,313.5,308.71,311.97,4638338
29-02-2016,312.82,316.39,311.55,315.34,2699090
01-03-2016,315.53,319.97,314.13,318.67,3721911
02-03-2016,314.79,316.69,308.87,309.84,7418122
03-03-2016,311.55,313.03,307.61,308.51,4961934
04-03-2016,309.99,312.04,305.44,311.21,4325787
05-03-2016,310.8,315.69,310.31,314.68,6368859
06-03-2016,313.53,331.27,313.53,327.12,10375519
07-03-2016,332.35,341.88,331.12,340.44,10260327
08-03-2016,345.52,351.17,341.79,350.43,9217360
09-03-2016,348.94,358.82,347.26,356.25,11571075
10-03-2016,351.99,355.13,347.34,348.35,7286151
11-03-2016,349.19,352.88,341.09,342.09,7033141
12-03-2016,343.7,346.82,339.31,339.87,7371727
13-03-2016,342.45,343.36,334.62,335.32,6274215
14-03-2016,335.32,340.13,333.67,338,2906188
15-03-2016,338.05,345.61,338.05,344.7,2705854
16-03-2016,346.7,349.19,338.54,339.33,3661083
17-03-2016,339.04,342.39,336.2,338.99,2645292
18-03-2016,341.51,343.44,337.82,339.17,1918612
19-03-2016,341.88,351.91,341.4,347.33,6910277
20-03-2016,348.95,355.38,346.76,351.02,5831731
21-03-2016,361.57,363.49,353.18,354.84,8403704
22-03-2016,355.38,356.63,347.36,350.79,3831775
23-03-2016,350.92,352.69,347.26,349.07,2873655
24-03-2016,349.13,351.74,344.48,345.52,2708404
25-03-2016,347.21,347.21,338.37,339.42,4249684
26-03-2016,340.99,341.95,338.05,339.31,2171549
27-03-2016,340.52,341.66,335.33,336.3,3283811
28-03-2016,337.2,338.63,328.14,328.94,3565543
29-03-2016,329.38,331.73,326.49,327.25,3672585
30-03-2016,327.89,330.28,326.96,329.46,4824511
31-03-2016,330.57,337.7,329.54,336.58,5235932
01-04-2016,337.82,339.22,334.74,336.7,3150756
02-04-2016,336.82,337.8,332.86,334.44,1719729
03-04-2016,335.92,335.92,330.24,332.87,1540213
04-04-2016,333.35,340.99,332.1,335.89,2892947
05-04-2016,335.07,338.28,333.77,335.1,2250304
06-04-2016,331.92,334.33,327.92,328.72,2237916
07-04-2016,330.12,330.79,324.42,326.62,2928883
08-04-2016,328.51,330.27,325.71,327.93,2011859
09-04-2016,328.31,329.34,322.44,323.32,2108223
10-04-2016,323.81,325.34,320.73,321.38,3274804
11-04-2016,321.95,325.02,321.07,322.55,5925335
12-04-2016,322.93,332.94,321.95,331.19,4898639
13-04-2016,331.11,338.16,330.76,336.04,5491170
14-04-2016,335.79,337.97,333.96,336.65,2207727
15-04-2016,338.54,338.78,330.81,332.03,3754099
16-04-2016,330.05,331.85,327.64,328.94,2179328
17-04-2016,330.62,331.53,326.16,328.08,2627565
18-04-2016,328.45,332.1,325.87,329.22,2476706
19-04-2016,330.36,330.36,324.67,325.12,2192356
20-04-2016,324.72,332.35,324.18,331.61,2559954
21-04-2016,331.85,333.04,328.89,329.8,1806521
22-04-2016,333.12,335.06,329.63,330.79,3162802
23-04-2016,328.52,329.32,326.16,326.76,1927513
24-04-2016,327.05,328.63,324.67,325.5,1377291
25-04-2016,325.89,336.81,325.89,336.19,12101027
26-04-2016,336.81,345.48,336.58,342.74,6466804
27-04-2016,344.01,345.67,339.11,343.94,7477157
28-04-2016,344.29,350.63,344.29,349,3482912
29-04-2016,348.94,352.19,348.56,349.77,2318399
30-04-2016,348.65,353.65,347.77,352.16,4569943
01-05-2016,354.01,357.96,353.57,354.8,5055942
02-05-2016,355.63,357.11,354.29,355.59,7118832
03-05-2016,354.64,357.36,352.9,355.91,7449878
04-05-2016,356.61,356.61,345.61,346.34,3558538
05-05-2016,346.71,349.19,344.26,344.91,2948322
06-05-2016,344.73,344.83,340.53,341.76,1786211
07-05-2016,343.79,345.4,339.53,342.02,2101886
08-05-2016,344.24,353.42,343.99,352.15,4301200
09-05-2016,354.01,358.46,352.66,357.28,6219522
10-05-2016,358.77,359.1,356.12,357.25,3106517
11-05-2016,357.36,370.92,356.62,369.29,8193635
12-05-2016,370.27,371.7,368.78,369.71,801079
13-05-2016,371.73,372.57,368.26,370.08,4799229
14-05-2016,371.33,377.67,370.86,374.23,3909797
15-05-2016,373.65,377.67,373,376.95,5259759
16-05-2016,376.43,380.39,375.33,379.84,4693011
17-05-2016,380.64,386.24,380.64,384.29,4285809
18-05-2016,383.07,384.31,374.2,376.41,4489412
19-05-2016,374.6,380.89,374.6,379.64,2695041
20-05-2016,381.32,383.86,377.35,378.64,3114686
21-05-2016,383.86,394.19,382.61,392.53,22205112
22-05-2016,396.24,402.41,392.53,400.02,9927229
23-05-2016,402.36,402.42,395.65,396.78,4586079
24-05-2016,397.28,403.65,396.52,401.88,5018389
25-05-2016,403.18,404.04,393.36,394.96,4208071
26-05-2016,394.08,397.72,390.8,394.87,3276023
27-05-2016,396.73,400.9,395.25,400.01,3787034
28-05-2016,401.88,401.88,394.14,397.14,2814298
29-05-2016,398.72,405.09,398.25,403.48,4751385
30-05-2016,402.89,412.32,400.47,408.65,4504776
31-05-2016,411.85,411.85,399.98,401.73,4247045
01-06-2016,404.07,404.07,399.35,400.29,2180018
02-06-2016,400.7,401.46,392.97,396.88,2505568
03-06-2016,396.62,401.2,392.53,395.95,2385643
04-06-2016,394.52,397.89,390.78,392.37,2328843
05-06-2016,384.1,391.29,379.65,382.93,3885064
06-06-2016,386.59,392.41,386.59,389.57,3072299
07-06-2016,389.31,390.3,383.91,387.85,3103394
08-06-2016,388.57,395.66,386.62,388.1,3618179
09-06-2016,387.33,390.75,384.64,390.15,1814011
10-06-2016,390.55,392.32,386.4,387.43,1731188
11-06-2016,389.31,391.27,385.36,386.35,2179230
12-06-2016,387.54,392.91,384.64,391.8,1901824
13-06-2016,393.77,394.54,387.45,388.33,2892571
14-06-2016,391.06,391.77,386.63,387.96,2815328
15-06-2016,386.8,388.2,378.91,379.44,3466421
16-06-2016,383.25,388.52,381.69,387.35,2362387
17-06-2016,390.05,395.61,389.8,394.88,5738495
18-06-2016,396.21,400.35,396,398.75,3527477
19-06-2016,400.08,405.2,395.22,399.55,4928375
20-06-2016,403.67,404.87,401.46,404.32,5764131
21-06-2016,402.78,409.25,401.89,407.49,11142512
22-06-2016,407.64,412.34,403.67,405.21,7408536
23-06-2016,406.15,407.76,402.24,404.64,6056729
24-06-2016,406.79,409.54,404.44,405.11,5801712
25-06-2016,407.51,408.63,404.66,408.01,2971669
26-06-2016,408.13,425.91,407.14,420.51,13430225
27-06-2016,423.88,426.71,417.05,417.96,5425486
28-06-2016,417.05,422.42,413.46,416.95,13072853
29-06-2016,421.01,421.53,417.59,418.81,2314174
30-06-2016,420.37,420.39,414.57,415.36,3528729
01-07-2016,424.03,432.15,418.58,419.6,11402965
02-07-2016,419.52,421.85,414.2,416.72,5920552
03-07-2016,416.01,416.01,402.78,404.86,5620443
04-07-2016,403.67,410.09,398.82,406.92,6505309
05-07-2016,406.99,409.64,402.29,406.2,4829571
06-07-2016,408.92,408.97,394.02,395.82,8434196
07-07-2016,396.07,397.68,386.44,389.53,13508179
08-07-2016,392.16,392.97,385.89,386.78,7619230
09-07-2016,393.77,398.15,388.99,395.43,8387059
10-07-2016,395.85,408.6,394.06,405.58,8643924
11-07-2016,408.63,410.34,405.48,408.21,4860479
12-07-2016,408.13,415.73,407.44,414.59,5942106
13-07-2016,415.56,415.96,410.11,411.42,4046109
14-07-2016,411.6,419.67,411.6,417.64,6734986
15-07-2016,418.68,425.17,414.07,416.13,7049800
16-07-2016,417.1,434.28,417.1,432.28,8522926
17-07-2016,435.52,441.17,432.57,434.11,9833512
18-07-2016,435.37,441.81,426.61,434.28,14633539
19-07-2016,434.88,437.85,429.53,433.07,6354084
20-07-2016,434.58,454.64,433.39,452.96,16765178
21-07-2016,453.6,456.62,447.26,447.76,3664082
22-07-2016,452.16,467.91,450.28,465.46,12551649
23-07-2016,469.4,469.4,459.74,462.74,6335308
24-07-2016,465.64,468.51,460.39,465.54,4577050
25-07-2016,465.59,474.4,461.13,469.25,7698704
26-07-2016,470.54,473.86,458.5,460.56,5256749
27-07-2016,462.61,468.34,460.93,466.82,3576533
28-07-2016,468.04,468.43,461.72,466.01,4345360
29-07-2016,469.43,474.4,468.43,471.8,8033040
30-07-2016,471.93,473.76,467.69,468.86,4698609
31-07-2016,473.49,473.49,465.66,468.21,2193730
01-08-2016,466.82,466.82,460.14,461.87,4460799
02-08-2016,462.29,463.11,447.29,449.09,9347943
03-08-2016,447.01,448.75,437.9,439.73,8115980
04-08-2016,443.17,450.68,441.84,446.02,6860798
05-08-2016,446.24,446.24,435.47,437.78,6365174
06-08-2016,438.34,441.76,432.65,433.52,4155011
07-08-2016,433.39,443.3,432.4,439.19,5706105
08-08-2016,438.1,441.12,434.85,437.7,6981872
09-08-2016,438.59,448.75,438.59,447.68,6931038
10-08-2016,455.16,458.11,449.98,451.67,5586242
11-08-2016,448.85,457.84,448.25,456.1,4220192
12-08-2016,459.05,465.41,458.4,461.9,5980763
13-08-2016,464.32,464.92,457.39,461,5055490
14-08-2016,461.13,470.49,458.97,469.05,7329126
15-08-2016,470.54,475.24,469.25,471.08,6394443
16-08-2016,469.18,474.25,467.57,471.21,4680074
17-08-2016,470.47,471.21,464.65,467.25,4641893
18-08-2016,466.5,470.54,466.08,468.56,3674864
19-08-2016,466.3,466.3,455.43,456.45,9434893
20-08-2016,457.88,461.25,449.59,450.78,5081389
21-08-2016,452.46,452.61,444.46,446.57,4618847
22-08-2016,446.29,456.05,443.52,452.56,8369174
23-08-2016,450.73,460.78,450.13,458.97,11007689
24-08-2016,460.66,463.61,457.17,461.85,5529565
25-08-2016,462.54,464.08,455.21,456.18,5588486
26-08-2016,456.89,458.65,452.49,453.77,4933853
27-08-2016,453.67,460.14,449.74,453.5,7215014
28-08-2016,454.15,458.13,451.07,453.03,4182097
29-08-2016,455.19,458.11,450.11,456.42,5021130
30-08-2016,461.13,462.09,454.54,455.56,11158706
31-08-2016,451.69,461.95,427.27,456.18,8494801
01-09-2016,457.46,459.15,455.68,458.63,4064982
02-09-2016,458.6,459.35,454.19,454.76,4774414
03-09-2016,454.91,457.64,450.73,452.19,4147162
04-09-2016,453.03,456.87,450.38,455.88,4872675
05-09-2016,458.08,465.04,454.76,460.53,5301456
06-09-2016,462.12,464.35,455.19,457.54,4352384
07-09-2016,458.28,462.81,455.23,457.76,7091515
08-09-2016,458.9,461.77,454.94,456.2,5069838
09-09-2016,457.02,457.02,449.49,450.6,4321686
10-09-2016,452.21,455.46,448.94,451.3,4342815
11-09-2016,458.16,458.65,452.24,453.1,6175312
12-09-2016,454.76,456.57,453.55,455.83,4118581
13-09-2016,456.57,459.1,455.8,457.29,3401905
14-09-2016,458.7,461.13,457.41,459.92,4035417
15-09-2016,459.72,467.52,457.66,466.06,6534997
16-09-2016,467.07,469.25,463.36,466.75,5361502
17-09-2016,466.48,466.9,463.11,464.47,3588727
18-09-2016,467.07,471.93,464.72,470.04,6890028
19-09-2016,470.54,474.75,468.16,470.12,5084113
20-09-2016,469.4,469.4,455.68,457.14,4948895
21-09-2016,458.65,460.14,449.24,457.91,6036432
22-09-2016,460.14,460.44,453.25,455.53,4289053
23-09-2016,457.17,462.81,456.72,461.28,4559564
24-09-2016,469.55,482.58,465.59,481.19,20892838
25-09-2016,482.92,490.82,482.92,487.01,10298500
26-09-2016,486.27,486.27,476.81,478.64,6532672
27-09-2016,479.41,481.44,473.59,478.41,6249419
28-09-2016,478.56,484.06,475.15,477.72,4524605
29-09-2016,478.37,478.37,470.04,470.74,4198139
30-09-2016,470.54,477.72,466.35,476.14,5738209
01-10-2016,477.1,481.73,463.9,467.49,7554587
02-10-2016,463.11,467.54,446.27,447.93,13242095
03-10-2016,442.8,451.97,436.76,446.84,8773525
04-10-2016,434.38,444.78,431.41,441.86,11000567
05-10-2016,447.04,448.45,440.82,443,7100838
06-10-2016,444.73,451.05,441.99,448.03,6320734
07-10-2016,440.33,446.76,438.84,444.71,5294279
08-10-2016,447.26,454.79,446.79,453.45,5429792
09-10-2016,457.17,466.82,456.18,462.44,10170959
10-10-2016,464.42,468.43,459.72,463.43,6109454
11-10-2016,465.39,466.87,454.74,456.32,4401672
12-10-2016,456.18,461.62,452.49,459.15,4087936
13-10-2016,460.14,460.41,455.09,456.23,3866919
14-10-2016,460.63,461.87,456.75,460.31,5448230
15-10-2016,456.67,461.13,455.68,457.84,5118850
16-10-2016,458.36,464.6,457.04,462.74,4850839
17-10-2016,465.09,468.01,463.9,464.94,3856478
18-10-2016,465.09,473.41,464.77,470.79,6410097
19-10-2016,468.53,474.06,467.17,472.79,25898694
20-10-2016,470.42,475.44,468.53,469.75,4094652
21-10-2016,467.07,470.61,456.47,457.71,5634893
22-10-2016,460.14,463.7,448.3,451.15,7323680
23-10-2016,450.36,450.36,439.86,440.7,7247708
24-10-2016,444.61,452.96,442.46,451.45,6072983
25-10-2016,453.15,455.36,451.25,452.26,4863577
26-10-2016,455.68,462.17,454.47,460.78,3801407
27-10-2016,461.57,463.61,456.35,461.55,5096825
28-10-2016,460.04,461.65,455.28,460.16,6731530
29-10-2016,458.16,460.36,450.73,451.62,5811424
30-10-2016,450.23,450.58,438.86,445.8,14087564
31-10-2016,446.27,449.19,441.81,443.55,5774392
01-11-2016,442.46,447.76,439.36,440.72,6945721
02-11-2016,443.22,446.94,442.46,444.24,6727261
